,판매시간,홈쇼핑채널,제품명,소비자가,판매가,url
699,,hmall,[1박스]테이블8 든든한끼통곡물 25g*25봉,,"35,000원",http://hsmoa.com/i?id=8278151&from=web_timeline
700,6시00분~7시15분,cjmall,[백화점동일]폴란드산  슈퍼베리아로니아 열매 분말 100% 3병,,"84,000원",http://hsmoa.com/i?id=8278847&from=web_timeline
701,,cjmall,[폴란드직수입] 슈퍼베리아로니아 유기농 12통,,"159,000원",http://hsmoa.com/i?id=8278849&from=web_timeline
702,6시00분~7시25분,nsmall,비어랩 맥주효모 파우더 16통+맥주효모샴푸 2통,"188,000원","187,000원",http://hsmoa.com/i?id=8277596&from=web_timeline
703,,nsmall,비어랩 맥주효모 파우더 8통+맥주효모샴푸 1통,,"98,000원",http://hsmoa.com/i?id=8277597&from=web_timeline
704,6시32분~7시12분,lotteonetv,아이맥스 루테인 12박스,"59,900원","58,900원",http://hsmoa.com/i?id=8282791&from=web_timeline
705,7시15분~8시15분,gsshop,[GS 1등 유산균] 덴마크 유산균 이야기 3+3병 총 12개월분,"198,000원","197,000원",http://hsmoa.com/i?id=8276488&from=web_timeline
706,7시15분~8시15분,immall,[농협안심] 농협안심감귤꿀500g×4병,,"57,900원",http://hsmoa.com/i?id=8278898&from=web_timeline
707,8시13분~9시13분,lotteonetv,브라질 너트 10팩,"78,900원","77,900원",http://hsmoa.com/i?id=8282793&from=web_timeline
708,8시16분~9시16분,kshop,독일1등 도펠헤르츠 마그네슘+비타민B1+B6+B12+엽산 6개월분,"99,000원","98,000원",http://hsmoa.com/i?id=8282958&from=web_timeline
709,9시20분~10시25분,nsmall,스테비아 스위트 200gX18팩+줄자 2개,"149,800원","148,800원",http://hsmoa.com/i?id=8277598&from=web_timeline
710,,nsmall,스테비아 스위트 200gX9팩+줄자 1개,,"78,900원",http://hsmoa.com/i?id=8277599&from=web_timeline
711,9시31분~10시32분,ssgshop,"[카드 10%할인,10%적립,일시불 할인]정관장 홍삼정옥고 100g*9병 (S035)","198,000원","187,000원",http://hsmoa.com/i?id=8282717&from=web_timeline
712,10시25분~11시40분,immall,[TV홈쇼핑 유일!브라질넛과 사차인치가 한봉에]프리미엄 원데이슈퍼넛츠(20gx105봉),,"79,900원",http://hsmoa.com/i?id=8277634&from=web_timeline
713,,immall,프리미엄 원데이슈퍼넛츠(20gx20봉),,"25,000원",http://hsmoa.com/i?id=8277635&from=web_timeline
714,10시25분~11시35분,nsmall,[10%세일(~9/18)](무이자)정관장 홍삼활력PLUS 총 7박스/7개월분+쇼핑백 7장,"304,200원","303,200원",http://hsmoa.com/i?id=8277601&from=web_timeline
715,,nsmall,[10%세일(~9/18)](일시불)정관장 홍삼활력PLUS 총 7박스/7개월분+쇼핑백 7장,,"293,200원",http://hsmoa.com/i?id=8277602&from=web_timeline
716,11시18분~11시38분,kshop,형제덕장 황태_10미,"27,900원","26,900원",http://hsmoa.com/i?id=8282809&from=web_timeline
717,11시45분~12시05분,gsmyshop,영월농협 동강마루 청결 고춧가루 500g x 6봉(3kg),,"72,900원",http://hsmoa.com/i?id=8280544&from=web_timeline
718,12시05분~12시25분,gsmyshop,[제주 백록담흑돼지] 구이용 10팩+찌게용 3팩+볶음용 3팩,"40,900원","39,900원",http://hsmoa.com/i?id=8276622&from=web_timeline
719,12시38분~13시38분,kshop,제주은갈치 45토막,"59,900원","56,900원",http://hsmoa.com/i?id=8282959&from=web_timeline
720,12시40분~13시40분,immall,명인강정바 시즌2 25봉×4박스+무료체험3봉 총103봉,"50,900원","49,900원",http://hsmoa.com/i?id=8278433&from=web_timeline
721,13시29분~14시28분,shopnt,[17년 추석특집] 정관장 홍삼진환 총 4병 (+선물용 쇼핑백),"144,000원","143,000원",http://hsmoa.com/i?id=8280375&from=web_timeline
722,13시40분~14시40분,nsmall,이롬 황성주1일1생식 4박스/16주분+전자동쉐이커 1개+검은콩과17곡 2박스,,"198,000원",http://hsmoa.com/i?id=8277605&from=web_timeline
723,14시40분~15시10분,gsshop,[서울대공동개발] 배로 맛있는 약콩두유190ml*24팩*3박스,"59,900원","58,900원",http://hsmoa.com/i?id=8276496&from=web_timeline
724,14시40분~15시40분,immall,국민 아로니아 분말 (30g*30병),"109,000원","108,000원",http://hsmoa.com/i?id=8277636&from=web_timeline
725,,immall,국민 아로니아 분말 (30g*20병),,"88,000원",http://hsmoa.com/i?id=8277637&from=web_timeline
726,15시34분~16시34분,bshop,[25박스 유기농 슈퍼 아로니아] 100,"119,000원","118,000원",http://hsmoa.com/i?id=8282997&from=web_timeline
727,,bshop,[12박스 유기농 슈퍼 아로니아] 100,,"69,000원",http://hsmoa.com/i?id=8282998&from=web_timeline
728,15시40분~16시40분,immall,[게릴라]뱅어포 5장(30g이상)*6봉 + 소스(500g),,"19,900원",http://hsmoa.com/i?id=8283738&from=web_timeline
729,,immall,제주바다 자연산 돔 36마리,,"49,900원",http://hsmoa.com/i?id=8280335&from=web_timeline
730,15시40분~16시40분,lottemall,"[슬림엣지]●내몸애 풋사과하자(850mg*28정*3박스,총12주분)",,"122,200원",http://hsmoa.com/i?id=8283323&from=web_timeline
731,16시27분~17시27분,shopnt,쉐프 구본길의 양념갈비찜 7팩 + 알꼬리찜 3팩 (총 10팩),"79,900원","78,900원",http://hsmoa.com/i?id=8280380&from=web_timeline
732,16시30분~17시30분,cjmall,김나운 떡갈비 名作 [총 60장 / 떡갈비 50장 + 매운맛 10장],"60,900원","59,900원",http://hsmoa.com/i?id=8278869&from=web_timeline
733,,cjmall,김나운 떡갈비 名作  [총 60장 / 30팩 ],,"59,900원",http://hsmoa.com/i?id=8278870&from=web_timeline
734,,cjmall,김나운 떡갈비名作 [1팩],,"7,000원",http://hsmoa.com/i?id=8278871&from=web_timeline
735,,cjmall,김나운 떡갈비 名作 [매운맛 1팩],,"7,000원",http://hsmoa.com/i?id=8278872&from=web_timeline
736,16시30분~17시10분,nsmall,[TV홈쇼핑 최초 공개]제주풋귤 5kg,,"29,900원",http://hsmoa.com/i?id=8280073&from=web_timeline
737,16시34분~17시34분,ssgshop,박미희 달인 포기김치 10kg + (특별사은품) 특선 겉절이 1kg  (총 11kg),"42,900원","41,900원",http://hsmoa.com/i?id=8282720&from=web_timeline
738,16시40분~17시39분,hmallplus,백록담포크 제주 흑돼지 뒷다리살 구이용12팩 (각250g/총3kg),"30,900원","29,900원",http://hsmoa.com/i?id=8282425&from=web_timeline
739,,hmallplus,백록담포크 제주 흑돼지 뒷다리살(구이용8팩+찌게용2팩+볶음용2팩)(각250g/총3kg),,"29,900원",http://hsmoa.com/i?id=8282426&from=web_timeline
740,16시45분~17시45분,cjmallplus,비비고 육개장500g 13봉 + 사골곰탕500g4봉,"40,900원","39,900원",http://hsmoa.com/i?id=8282743&from=web_timeline
741,16시50분~17시30분,hnsmall,[볍씨맵씨] 현미 수제 누룽지(27봉),"49,900원","44,910원",http://hsmoa.com/i?id=8276654&from=web_timeline
742,17시10분~17시50분,nsmall,이종임 우거지 소갈비탕 700gX10팩,"59,900원","58,900원",http://hsmoa.com/i?id=8277606&from=web_timeline
743,17시18분~18시18분,lotteonetv,제주갈치 3종세트,"59,900원","58,900원",http://hsmoa.com/i?id=8282526&from=web_timeline
744,17시30분~18시10분,hnsmall,팽현숙 옛날 순대곱창볶음 8팩 (16인분) + 양념 2종,"49,900원","44,910원",http://hsmoa.com/i?id=8276548&from=web_timeline
745,,hnsmall,팽현숙 옛날 순대곱창볶음6팩 + 육수6팩,,"44,910원",http://hsmoa.com/i?id=8276549&from=web_timeline
746,17시34분~18시34분,bshop,배연정의 LA갈비 (무려 8팩!),"69,900원","68,900원",http://hsmoa.com/i?id=8283002&from=web_timeline
747,17시34분~18시35분,ssgshop,"[카드 10%할인,10%적립]서초동 유명맛집 소들녘 소갈비탕 600g x 10팩 + 2팩 더 (총 12팩)","54,900원","53,900원",http://hsmoa.com/i?id=8282721&from=web_timeline
748,17시40분~18시40분,hmall,한복선 우양지구이,,"59,900원",http://hsmoa.com/i?id=8278159&from=web_timeline
749,17시40분~18시39분,hmallplus,더반찬 진국 6팩 세트,,"29,900원",http://hsmoa.com/i?id=8280753&from=web_timeline
750,,hmallplus,[더반찬 the Banchan] 반찬 6종 세트,,"29,900원",http://hsmoa.com/i?id=8280751&from=web_timeline
751,17시40분~18시40분,immall,농협안심한우 참예우1등급 구이세트 1kg,"69,900원","68,900원",http://hsmoa.com/i?id=8278899&from=web_timeline
752,,immall,김경숙순무김치4Kg + 순무물김치1Kg + 순무물김치1Kg,,"39,900원",http://hsmoa.com/i?id=8278900&from=web_timeline
753,17시40분~18시40분,kshop,근해통발수협 국내산 손질문어,"59,900원","56,900원",http://hsmoa.com/i?id=8282964&from=web_timeline
754,17시40분~18시40분,lottemall,아리랑 (소불고기 160g*14팩 + 전골육수 200g*7팩) 총 21팩,,"58,900원",http://hsmoa.com/i?id=8283599&from=web_timeline
755,,lottemall,아리랑 (소불고기 160g*14팩 + 전골육수 200g*6팩) 총 20팩,,"58,900원",http://hsmoa.com/i?id=8278700&from=web_timeline
756,17시45분~18시45분,cjmallplus,김나운 손질새우 260 마리,"60,900원","59,900원",http://hsmoa.com/i?id=8279983&from=web_timeline
757,17시47분~18시07분,gsmyshop,여수 돌산 갓김치 5kg+고들빼기 김치 1kg,,"36,900원",http://hsmoa.com/i?id=8278864&from=web_timeline
758,17시50분~18시35분,nsmall,완도中활전복 총 31미/총1.58kg,"69,900원","68,900원",http://hsmoa.com/i?id=8280206&from=web_timeline
759,18시20분~19시20분,wshop,탐해진미 제주은갈치 45토막,"59,900원","58,900원",http://hsmoa.com/i?id=8282896&from=web_timeline
760,18시28분~19시28분,gsmyshop,[myshop] 제주 大 은갈치 5미 20토막,,"79,900원",http://hsmoa.com/i?id=8276514&from=web_timeline
761,18시34분~19시35분,bshop,"거문도해풍쑥송편 + 거문도해풍쑥개떡 세트 (총 104개, 8봉)","39,900원","38,900원",http://hsmoa.com/i?id=8283488&from=web_timeline
762,18시35분~19시35분,nsmall,[9월중 단한번 방송]빅마마 이혜정 깜짝폭립(하와이안 깜짝폭립 450gX5팩+핫 깜짝폭립 450gX2팩),,"69,900원",http://hsmoa.com/i?id=8280207&from=web_timeline
763,18시41분~19시41분,kshop,한삼인 하루홍삼 6박스/180포,"159,000원","158,000원",http://hsmoa.com/i?id=8282812&from=web_timeline
764,18시50분~19시30분,hnsmall,[윤상섭 갈비] LA갈비 6팩 + 갈비찜 3팩(총 9팩),"69,900원","62,910원",http://hsmoa.com/i?id=8276552&from=web_timeline
765,19시35분~20시40분,nsmall,[TV홈쇼핑 단독 직전방송 10회연속 완전매진]빅마마 이혜정의 맛있는 김치 11kg,"45,900원","44,900원",http://hsmoa.com/i?id=8280209&from=web_timeline
766,,nsmall,[NS 단독 방송 이전 2회연속 완전매진]빅마마 이혜정 맛있는 떡갈비 총35팩(떡갈비 25팩+치즈떡갈비 10팩),,"58,900원",http://hsmoa.com/i?id=8280212&from=web_timeline
767,19시40분~20시40분,immall,★대박구성★국내산 은병어 18미+2미 / 총20미!,"59,900원","58,900원",http://hsmoa.com/i?id=8279201&from=web_timeline
768,19시46분~20시45분,shopnt,[17년 추석특집] 정관장 홍삼 정옥고 총 9병 (+선물용 쇼핑백),"198,000원","197,000원",http://hsmoa.com/i?id=8280276&from=web_timeline
769,20시10분~20시50분,hnsmall,한복선 사골 도가니탕 14팩+도가니탕수육 4팩,"40,900원","36,810원",http://hsmoa.com/i?id=8276553&from=web_timeline
770,,hnsmall,한복선 도가니탕 수육 10팩,,"44,910원",http://hsmoa.com/i?id=8276554&from=web_timeline
771,20시50분~21시30분,hnsmall,"홍진경 더 만두 8봉+7봉, 총15봉","44,900원","40,410원",http://hsmoa.com/i?id=8280712&from=web_timeline
772,21시30분~22시30분,hnsmall,정관장 홍이장군 1단계 총100포 (3~4세까지 면역력지킴이),"240,000원","216,000원",http://hsmoa.com/i?id=8277258&from=web_timeline
773,,hnsmall,정관장 홍이장군 3단계 총100포 (8~10세까지 면역력지킴이),,"324,000원",http://hsmoa.com/i?id=8277260&from=web_timeline
774,,hnsmall,정관장 홍이장군 2단계 총100포 (5~7세까지 면역력지킴이),,"270,000원",http://hsmoa.com/i?id=8277259&from=web_timeline
775,,hnsmall,[특집]정관장 홍이장군 2단계 총100포(5~7세까지 면역력지킴이),,"270,000원",http://hsmoa.com/i?id=8278730&from=web_timeline
776,,hnsmall,[특집]정관장 홍이장군 1단계 총100포 (3~4세까지 면역력지킴이),,"216,000원",http://hsmoa.com/i?id=8278729&from=web_timeline
777,,hnsmall,[특집]정관장 홍이장군 3단계 총100포(8~10세까지 면역력지킴이),,"324,000원",http://hsmoa.com/i?id=8278732&from=web_timeline
778,,hnsmall,[특집]정관장 아이패스 주니어 총100포 (11~13세까지 면역력지킴이),,"351,000원",http://hsmoa.com/i?id=8279146&from=web_timeline
779,,hnsmall,[특집]정관장 아이패스 M단계 총100포 (14~16세까지 면역력지킴이),,"378,000원",http://hsmoa.com/i?id=8278733&from=web_timeline
780,,hnsmall,[특집]정관장 아이패스 H단계 총100포 (17세~성인까지 면역력지킴이),,"432,000원",http://hsmoa.com/i?id=8278735&from=web_timeline
781,21시45분~22시45분,cjmall,황성주맷돌두유 검은콩과 검은참깨 60팩+검은콩과17곡 40팩 국산,"55,900원","49,900원",http://hsmoa.com/i?id=8278744&from=web_timeline
782,,cjmall,[이롬]황성주박사의 1일1생식 4주,,"99,000원",http://hsmoa.com/i?id=8278745&from=web_timeline
783,,cjmall,[이롬]황성주박사의 1일1생식 8주,,"198,000원",http://hsmoa.com/i?id=8278747&from=web_timeline
784,,cjmall,황성주 국산콩 두유 호두와 아몬드 두유 16입,,"17,800원",http://hsmoa.com/i?id=8278748&from=web_timeline
785,21시45분~22시40분,immall,김하진우리소뚝배기불고기500g×11팩,"49,900원","48,900원",http://hsmoa.com/i?id=8277640&from=web_timeline
786,22시23분~23시23분,wshop,★방송에서만 3개월분 더!!★ 종근당건강 시원하다 전립쎈 프라임 (총 9개월분),"119,000원","118,000원",http://hsmoa.com/i?id=8282905&from=web_timeline
787,22시30분~23시40분,hnsmall,임실치즈로 만든 구워먹는 치즈떡,"49,900원","44,910원",http://hsmoa.com/i?id=8278967&from=web_timeline
788,,hnsmall,스테프핫도그+사우어덕 세트 (핫도그 총23개+소스 2종+구운양파+렐리쉬피클),,"39,510원",http://hsmoa.com/i?id=8276555&from=web_timeline
789,22시40분~23시45분,immall,정남진 하늘연쌀 10kg+10kg 총 20kg (17년 햅쌀),"50,900원","49,900원",http://hsmoa.com/i?id=8279929&from=web_timeline
790,23시40분~0시10분,hnsmall,[리얼세븐]하루건강견과 프리미엄 2박스+하루건강견과 엑설런트 2박스 총 100봉,"69,900원","62,910원",http://hsmoa.com/i?id=8280713&from=web_timeline
